Date: 2013-05-10 Time: 15:40:49

Log statistics for channel: 0
Data frames: 616294
Error frames: 0
Overload frames: 0
Max bus load: 19%

Log statistics for channel: 1
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 2
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 3
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Ch	No	TIME	TYPE	ID	DLC	MSG
0	606759	560,8340	Std	211	6	[00, 03, 04, 84, 4A, 93]
0	606760	560,8346	Std	8	1	[03]
0	606761	560,8348	Std	10	6	[00, 03, 04, 84, 44, 4B]
0	606762	560,8361	Std	281	4	[01, D7, A7, 5D]
0	606763	560,8388	Std	0	1	[55]
0	606764	560,8390	Std	211	6	[03, 03, 04, 84, 49, 43]
0	606765	560,8396	Std	8	1	[03]
0	606766	560,8398	Std	10	6	[00, 03, 04, 84, 42, F3]
0	606767	560,8411	Std	281	4	[01, D7, A7, 5D]
0	606768	560,8438	Std	0	1	[55]
0	606769	560,8440	Std	211	6	[03, 03, 04, 84, 47, EB]
0	606770	560,8446	Std	8	1	[03]
0	606771	560,8448	Std	10	6	[00, 03, 04, 84, 41, 9C]
0	606772	560,8461	Std	281	4	[01, D7, A7, 5D]
0	606773	560,8488	Std	0	1	[55]
0	606774	560,8490	Std	211	6	[00, 03, 04, 84, 46, 8D]
0	606775	560,8496	Std	80	1	[01]
0	606776	560,8497	Std	8	1	[03]
0	606777	560,8499	Std	10	6	[00, 03, 04, 84, 40, 45]
0	606778	560,8506	Std	209	3	[03, FF, FF]
0	606779	560,8511	Std	281	4	[01, D7, A7, 5D]
0	606780	560,8538	Std	0	1	[55]
0	606781	560,8540	Std	211	6	[02, 03, 04, 84, 45, 37]
0	606782	560,8546	Std	8	1	[03]
0	606783	560,8548	Std	10	6	[00, 03, 04, 84, 3E, EE]
0	606784	560,8561	Std	281	4	[01, D7, A7, 5D]
0	606785	560,8588	Std	0	1	[55]
0	606786	560,8590	Std	211	6	[01, 03, 04, 84, 43, E0]
0	606787	560,8596	Std	8	1	[03]
0	606788	560,8598	Std	10	6	[00, 03, 04, 84, 3D, 96]
0	606789	560,8611	Std	281	4	[01, D7, A7, 5D]
0	606790	560,8638	Std	0	1	[55]
0	606791	560,8640	Std	211	6	[02, 03, 04, 84, 42, 87]
0	606792	560,8646	Std	8	1	[03]
0	606793	560,8648	Std	10	6	[00, 03, 04, 84, 3C, 3F]
0	606794	560,8661	Std	281	4	[01, D7, A7, 5E]
0	606795	560,8688	Std	0	1	[55]
0	606796	560,8690	Std	211	6	[01, 03, 04, 84, 41, 2D]
0	606797	560,8696	Std	8	1	[03]
0	606798	560,8698	Std	10	6	[00, 03, 04, 84, 3A, E8]
0	606799	560,8709	Std	209	3	[03, FF, FF]
0	606800	560,8711	Std	281	4	[01, D7, A7, 5D]
0	606801	560,8738	Std	0	1	[55]
0	606802	560,8740	Std	211	6	[02, 03, 04, 84, 3F, D6]
0	606803	560,8746	Std	8	1	[03]
0	606804	560,8748	Std	10	6	[00, 03, 04, 84, 39, 91]
0	606805	560,8761	Std	281	4	[01, D7, A7, 5D]
0	606806	560,8788	Std	0	1	[55]
0	606807	560,8790	Std	211	6	[01, 03, 04, 84, 3E, 7D]
0	606808	560,8796	Std	8	1	[03]
0	606809	560,8798	Std	10	6	[00, 03, 04, 84, 38, 3A]
0	606810	560,8811	Std	281	4	[01, D7, A7, 5D]
0	606811	560,8838	Std	0	1	[55]
0	606812	560,8840	Std	211	6	[02, 03, 04, 84, 3D, 24]
0	606813	560,8846	Std	8	1	[03]
0	606814	560,8848	Std	10	6	[00, 03, 04, 84, 36, E2]
0	606815	560,8861	Std	281	4	[01, D7, A7, 5D]
0	606816	560,8888	Std	0	1	[55]
0	606817	560,8890	Std	211	6	[01, 03, 04, 84, 3B, CC]
0	606818	560,8896	Std	8	1	[03]
0	606819	560,8898	Std	10	6	[00, 03, 04, 84, 35, 8B]
0	606820	560,8911	Std	281	4	[01, D6, A7, 5D]
0	606821	560,8914	Std	209	3	[03, FF, FF]
0	606822	560,8938	Std	0	1	[55]
0	606823	560,8940	Std	211	6	[02, 03, 04, 84, 3A, 76]
0	606824	560,8946	Std	8	1	[03]
0	606825	560,8948	Std	10	6	[00, 03, 04, 84, 34, 34]
0	606826	560,8961	Std	281	4	[01, D7, A7, 5D]
0	606827	560,8988	Std	0	1	[55]
0	606828	560,8992	Std	211	6	[01, 03, 04, 84, 39, 10]
0	606829	560,8996	Std	8	1	[03]
0	606830	560,8998	Std	10	6	[00, 03, 04, 84, 32, DD]
0	606831	560,9011	Std	281	4	[01, D7, A7, 5D]
0	606832	560,9038	Std	0	1	[55]
0	606833	560,9040	Std	211	6	[00, 03, 04, 84, 37, CA]
0	606834	560,9046	Std	8	1	[03]
0	606835	560,9048	Std	10	6	[00, 03, 04, 84, 31, 85]
0	606836	560,9061	Std	281	4	[01, D7, A7, 5D]
0	606837	560,9088	Std	0	1	[55]
0	606838	560,9090	Std	211	6	[02, 03, 04, 84, 36, 7B]
0	606839	560,9096	Std	8	1	[03]
0	606840	560,9098	Std	10	6	[00, 03, 04, 84, 30, 2E]
0	606841	560,9111	Std	281	4	[01, D7, A7, 5E]
0	606842	560,9119	Std	209	3	[03, FF, FF]
0	606843	560,9138	Std	0	1	[55]
0	606844	560,9140	Std	211	6	[03, 03, 04, 84, 35, 24]
0	606845	560,9146	Std	8	1	[03]
0	606846	560,9148	Std	10	6	[00, 03, 04, 84, 2E, D7]
0	606847	560,9161	Std	281	4	[01, D7, A7, 5D]
0	606848	560,9188	Std	0	1	[55]
0	606849	560,9190	Std	211	6	[00, 03, 04, 84, 33, C7]
0	606850	560,9196	Std	8	1	[03]
0	606851	560,9198	Std	10	6	[00, 03, 04, 84, 2D, 80]
0	606852	560,9200	Std	410	4	[1D, 9D, 03, EB]
0	606853	560,9201	Std	411	4	[1D, 9D, 03, EB]
0	606854	560,9211	Std	281	4	[01, D7, A7, 5D]
0	606855	560,9238	Std	0	1	[55]
0	606856	560,9240	Std	211	6	[02, 03, 04, 84, 32, 6F]
0	606857	560,9246	Std	8	1	[03]
0	606858	560,9248	Std	10	6	[00, 03, 04, 84, 2C, 29]
0	606859	560,9249	Std	408	4	[00, 63, 00, 16]
0	606860	560,9253	Std	409	4	[00, 16, 00, B7]
0	606861	560,9261	Std	281	4	[01, D7, A7, 5D]
0	606862	560,9288	Std	0	1	[55]
0	606863	560,9290	Std	211	6	[01, 03, 04, 84, 31, 17]
0	606864	560,9296	Std	8	1	[03]
0	606865	560,9298	Std	10	6	[00, 03, 04, 84, 2A, D1]
0	606866	560,9311	Std	281	4	[01, D7, A7, 5D]
0	606867	560,9323	Std	209	3	[03, FF, FF]
0	606868	560,9338	Std	0	1	[55]
0	606869	560,9340	Std	211	6	[02, 03, 04, 84, 2F, BE]
0	606870	560,9346	Std	8	1	[03]
0	606871	560,9348	Std	10	6	[00, 03, 04, 84, 29, 7A]
0	606872	560,9361	Std	281	4	[01, D8, A7, 5D]
0	606873	560,9388	Std	0	1	[55]
0	606874	560,9390	Std	211	6	[01, 03, 04, 84, 2E, 65]
0	606875	560,9396	Std	8	1	[03]
0	606876	560,9398	Std	10	6	[00, 03, 04, 84, 28, 23]
0	606877	560,9411	Std	281	4	[01, D7, A7, 5D]
0	606878	560,9438	Std	0	1	[55]
0	606879	560,9440	Std	211	6	[02, 03, 04, 84, 2D, 10]
0	606880	560,9446	Std	8	1	[03]
0	606881	560,9448	Std	10	6	[00, 03, 04, 84, 26, CC]
0	606882	560,9461	Std	281	4	[01, D7, A7, 5D]
0	606883	560,9488	Std	0	1	[55]
0	606884	560,9490	Std	211	6	[01, 03, 04, 84, 2B, B9]
0	606885	560,9496	Std	8	1	[03]
0	606886	560,9498	Std	10	6	[00, 03, 04, 84, 25, 74]
0	606887	560,9511	Std	281	4	[01, D7, A7, 5E]
0	606888	560,9526	Std	209	3	[03, FF, FF]
0	606889	560,9538	Std	0	1	[55]
0	606890	560,9540	Std	211	6	[02, 03, 04, 84, 2A, 62]
0	606891	560,9546	Std	8	1	[03]
0	606892	560,9548	Std	10	6	[00, 03, 04, 84, 24, 1D]
0	606893	560,9561	Std	281	4	[01, D7, A7, 5D]
0	606894	560,9588	Std	0	1	[55]
0	606895	560,9590	Std	211	6	[01, 03, 04, 84, 29, 0C]
0	606896	560,9596	Std	8	1	[03]
0	606897	560,9598	Std	10	6	[00, 03, 04, 84, 22, C6]
0	606898	560,9611	Std	281	4	[01, D7, A7, 5D]
0	606899	560,9638	Std	0	1	[55]
0	606900	560,9640	Std	211	6	[03, 03, 04, 84, 27, B6]
0	606901	560,9646	Std	8	1	[03]
0	606902	560,9648	Std	10	6	[00, 03, 04, 84, 21, 6F]
0	606903	560,9661	Std	281	4	[01, D7, A7, 5D]
0	606904	560,9688	Std	0	1	[55]
0	606905	560,9690	Std	211	6	[01, 03, 04, 84, 26, 5E]
0	606906	560,9696	Std	8	1	[03]
0	606907	560,9698	Std	10	6	[00, 03, 04, 84, 20, 18]
0	606908	560,9711	Std	281	4	[01, D7, A7, 5D]
0	606909	560,9730	Std	209	3	[03, FF, FF]
0	606910	560,9738	Std	0	1	[55]
0	606911	560,9740	Std	211	6	[02, 03, 04, 84, 25, 07]
0	606912	560,9746	Std	8	1	[03]
0	606913	560,9748	Std	10	6	[00, 03, 04, 84, 1E, C0]
0	606914	560,9761	Std	281	4	[01, D7, A7, 5D]
0	606915	560,9788	Std	0	1	[55]
0	606916	560,9790	Std	211	6	[01, 03, 04, 84, 23, B0]
0	606917	560,9796	Std	8	1	[03]
0	606918	560,9798	Std	10	6	[00, 03, 04, 84, 1D, 69]
0	606919	560,9811	Std	281	4	[01, D7, A7, 5D]
0	606920	560,9838	Std	0	1	[55]
0	606921	560,9840	Std	211	6	[03, 03, 04, 84, 22, 59]
0	606922	560,9846	Std	8	1	[03]
0	606923	560,9848	Std	10	6	[00, 03, 04, 84, 1C, 12]
0	606924	560,9861	Std	281	4	[01, D7, A7, 5D]
0	606925	560,9888	Std	0	1	[55]
0	606926	560,9890	Std	211	6	[01, 03, 04, 84, 21, 00]
0	606927	560,9896	Std	8	1	[03]
0	606928	560,9898	Std	10	6	[00, 03, 04, 84, 1A, BB]
0	606929	560,9911	Std	281	4	[01, D7, A7, 5D]
0	606930	560,9933	Std	209	3	[03, FF, FF]
0	606931	560,9938	Std	0	1	[55]
0	606932	560,9940	Std	211	6	[01, 03, 04, 84, 1F, A8]
0	606933	560,9946	Std	8	1	[03]
0	606934	560,9948	Std	10	6	[00, 03, 04, 84, 19, 63]
0	606935	560,9961	Std	281	4	[01, D7, A7, 5D]
0	606936	560,9988	Std	0	1	[55]
0	606937	560,9990	Std	211	6	[01, 03, 04, 84, 1E, 4F]
0	606938	560,9996	Std	8	1	[03]
0	606939	560,9998	Std	10	6	[00, 03, 04, 84, 18, 0C]
0	606940	561,0011	Std	281	4	[01, D7, A7, 5D]
0	606941	561,0038	Std	0	1	[55]
0	606942	561,0040	Std	211	6	[01, 03, 04, 84, 1C, F8]
0	606943	561,0046	Std	8	1	[03]
0	606944	561,0048	Std	10	6	[00, 03, 04, 84, 16, B5]
0	606945	561,0061	Std	281	4	[01, D7, A7, 5D]
0	606946	561,0088	Std	0	1	[55]
0	606947	561,0090	Std	211	6	[00, 03, 04, 84, 1B, 9F]
0	606948	561,0096	Std	8	1	[03]
0	606949	561,0098	Std	10	6	[00, 03, 04, 84, 15, 5E]
0	606950	561,0111	Std	281	4	[01, D7, A7, 5D]
0	606951	561,0137	Std	209	3	[03, FF, FF]
0	606952	561,0138	Std	0	1	[55]
0	606953	561,0142	Std	211	6	[02, 03, 04, 84, 1A, 3B]
0	606954	561,0146	Std	8	1	[03]
0	606955	561,0148	Std	10	6	[00, 03, 04, 84, 14, 07]
0	606956	561,0161	Std	281	4	[01, D7, A7, 5D]
0	606957	561,0188	Std	0	1	[55]
0	606958	561,0190	Std	211	6	[01, 03, 04, 84, 18, F2]
0	606959	561,0196	Std	8	1	[03]
0	606960	561,0198	Std	10	6	[00, 03, 04, 84, 12, AF]
0	606961	561,0211	Std	281	4	[01, D7, A7, 5D]
0	606962	561,0238	Std	0	1	[55]
0	606963	561,0240	Std	211	6	[02, 03, 04, 84, 17, 9C]
0	606964	561,0246	Std	8	1	[03]
0	606965	561,0248	Std	10	6	[00, 03, 04, 84, 11, 58]
0	606966	561,0249	Std	410	4	[1D, 9D, 03, BA]
0	606967	561,0251	Std	411	4	[1D, 9D, 03, BA]
0	606968	561,0261	Std	281	4	[01, D7, A7, 5E]
0	606969	561,0288	Std	0	1	[55]
0	606970	561,0290	Std	211	6	[01, 03, 04, 84, 16, 45]
0	606971	561,0296	Std	8	1	[03]
0	606972	561,0298	Std	10	6	[00, 03, 04, 84, 10, 01]
0	606973	561,0311	Std	281	4	[01, D7, A7, 5D]
0	606974	561,0338	Std	0	1	[55]
0	606975	561,0340	Std	211	6	[02, 03, 04, 84, 14, EE]
0	606976	561,0342	Std	209	3	[03, FF, FF]
0	606977	561,0346	Std	8	1	[03]
0	606978	561,0348	Std	10	6	[00, 03, 04, 84, 0E, AA]
0	606979	561,0361	Std	281	4	[01, D7, A7, 5D]
0	606980	561,0388	Std	0	1	[55]
0	606981	561,0390	Std	211	6	[01, 03, 04, 84, 13, 96]
0	606982	561,0396	Std	8	1	[03]
0	606983	561,0398	Std	10	6	[00, 03, 04, 84, 0D, 53]
0	606984	561,0411	Std	281	4	[01, D7, A7, 5D]
0	606985	561,0438	Std	0	1	[55]
0	606986	561,0440	Std	211	6	[02, 03, 04, 84, 12, 3E]
0	606987	561,0446	Std	8	1	[03]
0	606988	561,0448	Std	10	6	[00, 03, 04, 84, 0B, FB]
0	606989	561,0461	Std	281	4	[01, D7, A7, 5D]
0	606990	561,0488	Std	0	1	[55]
0	606991	561,0490	Std	211	6	[01, 03, 04, 84, 10, E6]
0	606992	561,0496	Std	8	1	[03]
0	606993	561,0498	Std	10	6	[00, 03, 04, 84, 0A, A4]
0	606994	561,0511	Std	281	4	[01, D7, A7, 5D]
0	606995	561,0538	Std	0	1	[55]
0	606996	561,0540	Std	211	6	[02, 03, 04, 84, 0F, 90]
0	606997	561,0546	Std	209	3	[03, FF, FF]
0	606998	561,0547	Std	8	1	[03]
0	606999	561,0549	Std	10	6	[00, 03, 04, 84, 09, 4D]
0	607000	561,0561	Std	281	4	[01, D7, A7, 5D]
0	607001	561,0588	Std	0	1	[55]
0	607002	561,0590	Std	211	6	[01, 03, 04, 84, 0E, 39]
0	607003	561,0596	Std	8	1	[03]
0	607004	561,0598	Std	10	6	[00, 03, 04, 84, 07, F6]
0	607005	561,0611	Std	281	4	[01, D7, A7, 5D]
0	607006	561,0638	Std	0	1	[55]
0	607007	561,0640	Std	211	6	[02, 03, 04, 84, 0C, E3]
0	607008	561,0646	Std	8	1	[03]
0	607009	561,0648	Std	10	6	[00, 03, 04, 84, 06, 9E]
0	607010	561,0661	Std	281	4	[01, D7, A7, 5D]
0	607011	561,0688	Std	0	1	[55]
0	607012	561,0690	Std	211	6	[01, 03, 04, 84, 0B, 8B]
0	607013	561,0696	Std	8	1	[03]
0	607014	561,0698	Std	10	6	[00, 03, 04, 84, 05, 47]
0	607015	561,0711	Std	281	4	[01, D7, A7, 5D]
0	607016	561,0738	Std	0	1	[55]
0	607017	561,0740	Std	211	6	[02, 03, 04, 84, 0A, 36]
0	607018	561,0746	Std	8	1	[03]
0	607019	561,0748	Std	10	6	[00, 03, 04, 84, 03, F0]
0	607020	561,0751	Std	209	3	[03, FF, FF]
0	607021	561,0761	Std	281	4	[01, D7, A7, 5D]
0	607022	561,0788	Std	0	1	[55]
0	607023	561,0790	Std	211	6	[01, 03, 04, 84, 08, DE]
0	607024	561,0796	Std	8	1	[03]
0	607025	561,0798	Std	10	6	[00, 03, 04, 84, 02, 99]
0	607026	561,0811	Std	281	4	[01, D7, A7, 5D]
0	607027	561,0838	Std	0	1	[55]
0	607028	561,0840	Std	211	6	[03, 03, 04, 84, 07, 88]
0	607029	561,0846	Std	8	1	[03]
0	607030	561,0848	Std	10	6	[00, 03, 04, 84, 01, 42]
0	607031	561,0861	Std	281	4	[01, D7, A7, 5D]
0	607032	561,0888	Std	0	1	[55]
0	607033	561,0890	Std	211	6	[01, 03, 04, 84, 06, 30]
0	607034	561,0896	Std	8	1	[03]
0	607035	561,0898	Std	10	6	[00, 03, 04, 83, FF, EA]
0	607036	561,0911	Std	281	4	[01, D7, A7, 5D]
0	607037	561,0938	Std	0	1	[55]
0	607038	561,0940	Std	211	6	[02, 03, 04, 84, 04, DB]
0	607039	561,0946	Std	8	1	[03]
0	607040	561,0948	Std	10	6	[00, 03, 04, 83, FE, 93]
0	607041	561,0953	Std	209	3	[03, FF, FF]
0	607042	561,0961	Std	281	4	[01, D7, A7, 5D]
0	607043	561,0988	Std	0	1	[55]
0	607044	561,0990	Std	211	6	[01, 03, 04, 84, 03, 82]
0	607045	561,0996	Std	8	1	[03]
0	607046	561,0998	Std	10	6	[00, 03, 04, 83, FD, 3C]
0	607047	561,1011	Std	281	4	[01, D7, A7, 5D]
0	607048	561,1038	Std	0	1	[55]
0	607049	561,1040	Std	211	6	[02, 03, 04, 84, 02, 2B]
0	607050	561,1046	Std	8	1	[03]
0	607051	561,1048	Std	10	6	[00, 03, 04, 83, FB, E5]
0	607052	561,1061	Std	281	4	[01, D7, A7, 5D]
0	607053	561,1088	Std	0	1	[55]
0	607054	561,1090	Std	211	6	[01, 03, 04, 84, 00, D1]
0	607055	561,1096	Std	8	1	[03]
0	607056	561,1098	Std	10	6	[00, 03, 04, 83, FA, 8D]
0	607057	561,1100	Std	410	4	[FF, 1C, 00, 00]
0	607058	561,1101	Std	411	4	[FF, 1C, 03, FD]
0	607059	561,1111	Std	281	4	[01, D7, A7, 5E]
0	607060	561,1138	Std	0	1	[55]
0	607061	561,1140	Std	211	6	[02, 03, 04, 83, FF, 79]
0	607062	561,1146	Std	8	1	[03]
0	607063	561,1148	Std	10	6	[00, 03, 04, 83, F9, 36]
0	607064	561,1158	Std	209	3	[03, FF, FF]
0	607065	561,1161	Std	281	4	[01, D7, A7, 5D]
0	607066	561,1188	Std	0	1	[55]
0	607067	561,1190	Std	211	6	[00, 03, 04, 83, FE, 20]
0	607068	561,1196	Std	8	1	[03]
0	607069	561,1198	Std	10	6	[00, 03, 04, 83, F7, DF]
0	607070	561,1211	Std	281	4	[01, D7, A7, 5D]
0	607071	561,1238	Std	0	1	[55]
0	607072	561,1240	Std	211	6	[02, 03, 04, 83, FC, C9]
0	607073	561,1246	Std	8	1	[03]
0	607074	561,1248	Std	10	6	[00, 03, 04, 83, F6, 88]
0	607075	561,1261	Std	281	4	[01, D7, A7, 5D]
0	607076	561,1288	Std	0	1	[55]
0	607077	561,1290	Std	211	6	[01, 03, 04, 83, FB, 73]
0	607078	561,1296	Std	8	1	[03]
0	607079	561,1298	Std	10	6	[00, 03, 04, 83, F5, 31]
0	607080	561,1300	Std	410	4	[1D, 9D, 03, BF]
0	607081	561,1301	Std	411	4	[1D, 9D, 03, BF]
0	607082	561,1311	Std	281	4	[01, D7, A7, 5D]
0	607083	561,1338	Std	0	1	[55]
0	607084	561,1340	Std	211	6	[02, 03, 04, 83, FA, 1D]
0	607085	561,1346	Std	8	1	[03]
0	607086	561,1348	Std	10	6	[00, 03, 04, 83, F3, D9]
0	607087	561,1361	Std	281	4	[01, D7, A7, 5E]
0	607088	561,1363	Std	209	3	[03, FF, FF]
0	607089	561,1388	Std	0	1	[55]
0	607090	561,1390	Std	211	6	[01, 03, 04, 83, F8, C5]
0	607091	561,1396	Std	8	1	[03]
0	607092	561,1398	Std	10	6	[00, 03, 04, 83, F2, 82]
0	607093	561,1411	Std	281	4	[01, D7, A7, 5D]
0	607094	561,1438	Std	0	1	[55]
0	607095	561,1440	Std	211	6	[02, 03, 04, 83, F7, 6F]
0	607096	561,1445	Std	8	1	[03]
0	607097	561,1448	Std	10	6	[00, 03, 04, 83, F1, 2B]
0	607098	561,1461	Std	281	4	[01, D7, A7, 5D]
0	607099	561,1488	Std	0	1	[55]
0	607100	561,1490	Std	211	6	[01, 03, 04, 83, F6, 18]
0	607101	561,1496	Std	8	1	[03]
0	607102	561,1498	Std	10	6	[00, 03, 04, 83, EF, D4]
0	607103	561,1511	Std	281	4	[01, D7, A7, 5E]
0	607104	561,1538	Std	0	1	[55]
0	607105	561,1540	Std	211	6	[02, 03, 04, 83, F4, C0]
0	607106	561,1546	Std	8	1	[03]
0	607107	561,1548	Std	10	6	[00, 03, 04, 83, EE, 7C]
0	607108	561,1561	Std	281	4	[01, D7, A7, 5D]
0	607109	561,1566	Std	209	3	[03, FF, FF]
0	607110	561,1588	Std	0	1	[55]
0	607111	561,1590	Std	211	6	[00, 03, 04, 83, F3, 68]
0	607112	561,1596	Std	8	1	[03]
0	607113	561,1598	Std	10	6	[00, 03, 04, 83, ED, 25]
0	607114	561,1611	Std	281	4	[01, D7, A7, 5D]
0	607115	561,1638	Std	0	1	[55]
0	607116	561,1640	Std	211	6	[02, 03, 04, 83, F2, 11]
0	607117	561,1646	Std	8	1	[03]
0	607118	561,1648	Std	10	6	[00, 03, 04, 83, EB, CE]
0	607119	561,1661	Std	281	4	[01, D7, A7, 5D]
0	607120	561,1688	Std	0	1	[55]
0	607121	561,1690	Std	211	6	[01, 03, 04, 83, F0, BA]
0	607122	561,1696	Std	8	1	[03]
0	607123	561,1698	Std	10	6	[00, 03, 04, 83, EA, 77]
0	607124	561,1711	Std	281	4	[01, D7, A7, 5E]
0	607125	561,1738	Std	0	1	[55]
0	607126	561,1740	Std	211	6	[02, 03, 04, 83, EF, 63]
0	607127	561,1746	Std	8	1	[03]
0	607128	561,1748	Std	10	6	[00, 03, 04, 83, E9, 20]
0	607129	561,1761	Std	281	4	[01, D7, A7, 5D]
0	607130	561,1769	Std	209	3	[03, FF, FF]
0	607131	561,1788	Std	0	1	[55]
0	607132	561,1790	Std	211	6	[01, 03, 04, 83, EE, 0B]
0	607133	561,1796	Std	8	1	[03]
0	607134	561,1798	Std	10	6	[00, 03, 04, 83, E7, C8]
0	607135	561,1800	Std	408	4	[00, 63, 00, 17]
0	607136	561,1804	Std	409	4	[00, 17, 00, 2E]
0	607137	561,1811	Std	281	4	[01, D7, A7, 5D]
0	607138	561,1838	Std	0	1	[55]
0	607139	561,1840	Std	211	6	[02, 03, 04, 83, EC, B6]
0	607140	561,1846	Std	8	1	[03]
0	607141	561,1848	Std	10	6	[00, 03, 04, 83, E6, 71]
0	607142	561,1861	Std	281	4	[01, D7, A7, 5D]
0	607143	561,1888	Std	0	1	[55]
0	607144	561,1890	Std	211	6	[01, 03, 04, 83, EB, 5F]
0	607145	561,1896	Std	8	1	[03]
0	607146	561,1898	Std	10	6	[00, 03, 04, 83, E5, 1A]
0	607147	561,1911	Std	281	4	[01, D8, A7, 5E]
0	607148	561,1938	Std	0	1	[55]
0	607149	561,1940	Std	211	6	[03, 03, 04, 83, EA, 09]
0	607150	561,1946	Std	8	1	[03]
0	607151	561,1948	Std	10	6	[00, 03, 04, 83, E3, C3]
0	607152	561,1961	Std	281	4	[01, D7, A7, 5D]
0	607153	561,1974	Std	209	3	[03, FF, FF]
0	607154	561,1988	Std	0	1	[55]
0	607155	561,1990	Std	211	6	[01, 03, 04, 83, E8, B1]
0	607156	561,1996	Std	8	1	[03]
0	607157	561,1998	Std	10	6	[00, 03, 04, 83, E2, 6B]
0	607158	561,2011	Std	281	4	[01, D7, A7, 5D]
0	607159	561,2038	Std	0	1	[55]
0	607160	561,2040	Std	211	6	[02, 03, 04, 83, E7, 5C]
0	607161	561,2045	Std	8	1	[03]
0	607162	561,2048	Std	10	6	[00, 03, 04, 83, E1, 14]
0	607163	561,2061	Std	281	4	[01, D7, A7, 5D]
0	607164	561,2088	Std	0	1	[55]
0	607165	561,2090	Std	211	6	[01, 03, 04, 83, E6, 04]
0	607166	561,2096	Std	8	1	[03]
0	607167	561,2098	Std	10	6	[00, 03, 04, 83, DF, BD]
0	607168	561,2111	Std	281	4	[01, D7, A7, 5D]
0	607169	561,2138	Std	0	1	[55]
0	607170	561,2140	Std	211	6	[03, 03, 04, 83, E4, AD]
0	607171	561,2145	Std	8	1	[03]
0	607172	561,2148	Std	10	6	[00, 03, 04, 83, DE, 66]
0	607173	561,2161	Std	281	4	[01, D7, A7, 5E]
0	607174	561,2177	Std	209	3	[03, FF, FF]
0	607175	561,2188	Std	0	1	[55]
0	607176	561,2190	Std	211	6	[01, 03, 04, 83, E3, 53]
0	607177	561,2196	Std	8	1	[03]
0	607178	561,2198	Std	10	6	[00, 03, 04, 83, DD, 0F]
0	607179	561,2211	Std	281	4	[01, D8, A7, 5D]
0	607180	561,2238	Std	0	1	[55]
0	607181	561,2240	Std	211	6	[02, 03, 04, 83, E1, FC]
0	607182	561,2246	Std	8	1	[03]
0	607183	561,2248	Std	10	6	[00, 03, 04, 83, DB, B7]
0	607184	561,2261	Std	281	4	[01, D8, A7, 5D]
0	607185	561,2288	Std	0	1	[55]
0	607186	561,2290	Std	211	6	[00, 03, 04, 83, E0, A3]
0	607187	561,2296	Std	8	1	[03]
0	607188	561,2298	Std	10	6	[00, 03, 04, 83, DA, 60]
0	607189	561,2311	Std	281	4	[01, D7, A7, 5D]
0	607190	561,2338	Std	0	1	[55]
0	607191	561,2340	Std	211	6	[02, 03, 04, 83, DF, 4B]
0	607192	561,2346	Std	8	1	[03]
0	607193	561,2348	Std	10	6	[00, 03, 04, 83, D9, 09]
0	607194	561,2349	Std	410	4	[1D, 9D, 03, AE]
0	607195	561,2351	Std	411	4	[1D, 9D, 03, AE]
0	607196	561,2361	Std	281	4	[01, D7, A7, 5D]
0	607197	561,2381	Std	209	3	[03, FF, FF]
0	607198	561,2388	Std	0	1	[55]
0	607199	561,2390	Std	211	6	[00, 03, 04, 83, DD, F3]
0	607200	561,2396	Std	8	1	[03]
0	607201	561,2398	Std	10	6	[00, 03, 04, 83, D7, B2]
0	607202	561,2411	Std	281	4	[01, D7, A7, 5D]
0	607203	561,2438	Std	0	1	[55]
0	607204	561,2440	Std	211	6	[02, 03, 04, 83, DC, 9D]
0	607205	561,2446	Std	8	1	[03]
0	607206	561,2448	Std	10	6	[00, 03, 04, 83, D6, 5A]
0	607207	561,2461	Std	281	4	[01, D7, A7, 5D]
0	607208	561,2488	Std	0	1	[55]
0	607209	561,2490	Std	211	6	[01, 03, 04, 83, DB, 46]
0	607210	561,2496	Std	8	1	[03]
0	607211	561,2498	Std	10	6	[00, 03, 04, 83, D5, 03]
0	607212	561,2511	Std	281	4	[01, D7, A7, 5D]
0	607213	561,2538	Std	0	1	[55]
0	607214	561,2540	Std	211	6	[02, 03, 04, 83, D9, F0]
0	607215	561,2545	Std	80	1	[01]
0	607216	561,2547	Std	8	1	[03]
0	607217	561,2549	Std	10	6	[00, 03, 04, 83, D3, AC]
0	607218	561,2561	Std	281	4	[01, D7, A7, 5D]
0	607219	561,2586	Std	209	3	[03, FF, FF]
0	607220	561,2588	Std	0	1	[55]
0	607221	561,2590	Std	211	6	[01, 03, 04, 83, D8, 98]
0	607222	561,2596	Std	8	1	[03]
0	607223	561,2598	Std	10	6	[00, 03, 04, 83, D2, 55]
0	607224	561,2611	Std	281	4	[01, D7, A7, 5E]
0	607225	561,2638	Std	0	1	[55]
0	607226	561,2640	Std	211	6	[02, 03, 04, 83, D7, 42]
0	607227	561,2646	Std	8	1	[03]
0	607228	561,2648	Std	10	6	[00, 03, 04, 83, D0, FE]
0	607229	561,2661	Std	281	4	[01, D7, A7, 5D]
0	607230	561,2688	Std	0	1	[55]
